start_time,peak_time,end_time,peak_flux,goes_class,duration_sec,background,date,peak_datetime
760870946.6995369,760871270.7004529,760871403.700825,2.9171965252317023e-06,C,458.0,1.9885792426066473e-06,2024-02-10,1994-02-10T09:07:50.700453+00:00
760877067.7168,760877344.717584,760877425.7178099,3.3026615255948855e-06,C,359.0,2.087874918288435e-06,2024-02-10,1994-02-10T10:49:04.717584+00:00
760877667.718488,760878438.720655,760878800.721684,9.07520588953048e-05,M,1133.0031960010529,2.264114300487563e-06,2024-02-10,1994-02-10T11:07:18.720655+00:00
760881636.729643,760881838.73021,760881965.730564,8.863532457326073e-06,C,330.0,6.2191638789954595e-06,2024-02-11,1994-02-10T12:03:58.730210+00:00
760883067.7336589,760883334.734411,760883428.7346699,6.401202881534118e-06,C,362.0,4.72211013402557e-06,2024-02-11,1994-02-10T12:28:54.734411+00:00
760883667.735345,760883922.7360599,760883955.7361549,7.371625088126166e-06,C,289.0,5.113789939059643e-06,2024-02-11,1994-02-10T12:38:42.736060+00:00
760912928.8174809,760913191.818218,760913208.8182629,4.786462341144215e-06,C,281.0,3.2829559586389223e-06,2024-02-11,1994-02-10T20:46:31.818218+00:00
760932101.87137,760932282.871874,760932369.872129,3.008334260812262e-06,C,269.0,1.9871249605785124e-06,2024-02-11,1994-02-11T02:04:42.871874+00:00
760953637.9325509,760953811.9330469,760953891.93327,3.2064522201835644e-06,C,255.0,2.507437329768436e-06,2024-02-11,1994-02-11T08:03:31.933047+00:00
760963207.9595929,760963506.9604349,760963717.9610289,1.0984146683767904e-05,M,511.0,2.090447196678724e-06,2024-02-11,1994-02-11T10:45:06.960435+00:00
760973910.9896489,760974003.98991,760974172.990384,6.3176826188282575e-06,C,263.0,3.075924269069219e-06,2024-02-12,1994-02-11T13:40:03.989910+00:00
760981413.0106759,760981671.0114089,760981905.0120599,6.648556882282719e-05,M,493.0,4.656604232877726e-06,2024-02-12,1994-02-11T15:47:51.011409+00:00
760988668.0310479,760988906.031724,760988907.031731,1.8501367549106362e-06,C,240.0,1.6719795894459821e-06,2024-02-12,1994-02-11T17:48:26.031724+00:00
760988989.0319519,760989288.032795,760989390.033087,7.067415481287753e-06,C,402.0,2.2456172246165806e-06,2024-02-12,1994-02-11T17:54:48.032795+00:00
761014873.104643,761015288.1058129,761015293.105827,1.139229516411433e-05,M,421.0,5.075953140476486e-06,2024-02-12,1994-02-12T01:08:08.105813+00:00
761024240.131089,761024821.13273,761024822.1327319,1.4502343219646718e-05,M,583.0,5.396500910137547e-06,2024-02-12,1994-02-12T03:47:01.132730+00:00
761081670.293023,761082055.294101,761082057.294104,4.050150437251432e-06,C,388.0,2.286837798237684e-06,2024-02-13,1994-02-12T19:40:55.294101+00:00
761115723.388912,761115973.389629,761116060.3898829,3.220694225092302e-06,C,338.0,1.99313080884167e-06,2024-02-13,1994-02-13T05:06:13.389629+00:00
761151886.4909459,761152222.491887,761152289.492078,1.0696479876060039e-05,M,404.0,2.1975001800456084e-06,2024-02-14,1994-02-13T15:10:22.491887+00:00
761167864.535762,761168127.536498,761168414.537306,1.0333723366784398e-05,M,551.0,2.423183786959271e-06,2024-02-14,1994-02-13T19:35:27.536498+00:00
761176828.560908,761177178.561893,761177410.56255,4.688860826718155e-06,C,583.0,2.707503881538287e-06,2024-02-14,1994-02-13T22:06:18.561893+00:00
761192951.606215,761193083.606583,761193325.6072669,3.9466144698963035e-06,C,375.0,2.223790716016083e-06,2024-02-14,1994-02-14T02:31:23.606583+00:00
761194323.610089,761194464.6104829,761194596.610855,2.7317842068441678e-06,C,274.0,2.001878328883322e-06,2024-02-14,1994-02-14T02:54:24.610483+00:00
761195801.6142659,761195852.6144049,761196104.615114,3.550353994796751e-06,C,304.0,1.9208009689464234e-06,2024-02-14,1994-02-14T03:17:32.614405+00:00
761198687.622432,761198828.6228299,761198974.6232439,3.1251336167770205e-06,C,288.0,1.7476908169555827e-06,2024-02-14,1994-02-14T04:07:08.622830+00:00
761205276.6411749,761205413.641567,761205643.6422199,7.841617843951099e-06,C,368.0,2.560849907240481e-06,2024-02-14,1994-02-14T05:56:53.641567+00:00
761222260.689265,761222380.689606,761222581.690164,5.6756716730888e-06,C,322.0,2.523953980926308e-06,2024-02-14,1994-02-14T10:39:40.689606+00:00
761236270.7285559,761236542.729322,761236714.729798,3.0226017315726494e-06,C,445.0,1.9145686565025244e-06,2024-02-15,1994-02-14T14:35:42.729322+00:00
761255285.781888,761255751.783193,761255758.7832099,4.194257599010598e-06,C,474.0,2.1331793504941743e-06,2024-02-15,1994-02-14T19:55:51.783193+00:00
761264088.806569,761264527.807802,761264529.807809,4.5692613639403135e-06,C,442.0,2.4361477244383423e-06,2024-02-15,1994-02-14T22:22:07.807802+00:00
761271204.826541,761271343.826937,761271491.827349,2.741626076385728e-06,C,288.0,2.1127009404153796e-06,2024-02-15,1994-02-15T00:15:43.826937+00:00
761280706.853285,761280964.854013,761280995.8540989,4.378721314424183e-06,C,290.0,2.823770728355157e-06,2024-02-15,1994-02-15T02:56:04.854013+00:00
761288102.8742349,761288798.876215,761288798.876215,1.871532185759861e-05,M,697.0,3.422081363169127e-06,2024-02-15,1994-02-15T05:06:38.876215+00:00
761314732.9495289,761314962.950169,761314971.9501909,3.878546067426214e-06,C,240.0,3.730007620106335e-06,2024-02-16,1994-02-15T12:22:42.950169+00:00
761323446.973938,761323904.975217,761324166.975953,1.5842522770981304e-05,M,721.0,2.1274418031680398e-06,2024-02-16,1994-02-15T14:51:44.975217+00:00
761333693.002672,761333932.003333,761333932.003333,2.0604984456440434e-06,C,240.0,1.9261069610365666e-06,2024-02-16,1994-02-15T17:38:52.003333+00:00
761338055.014897,761338437.015968,761338610.016452,0.0002581447479315102,X,556.0,3.0341241199494107e-06,2024-02-16,1994-02-15T18:53:57.015968+00:00
761372455.1115899,761373085.1133809,761373085.1133809,5.4498145800607745e-06,C,631.0,1.947685632330831e-06,2024-02-16,1994-02-16T04:31:25.113381+00:00
761379982.1329969,761380286.1338719,761380331.134001,9.023609891301021e-06,C,350.0,3.7704680835304316e-06,2024-02-16,1994-02-16T06:31:26.133872+00:00
761393054.169977,761393371.170872,761393659.171677,3.081785325775854e-05,M,606.0,4.057012120028958e-06,2024-02-16,1994-02-16T10:09:31.170872+00:00
761399519.188131,761399766.1888189,761399776.188849,2.8097149424866075e-06,C,258.0,2.0650252281484427e-06,2024-02-16,1994-02-16T11:56:06.188819+00:00
761405693.205436,761405890.205976,761405932.2061,1.7596465795577387e-06,C,240.0,1.596945708115527e-06,2024-02-17,1994-02-16T13:38:10.205976+00:00
761421048.2484549,761421356.249323,761421357.249324,4.95698259328492e-06,C,310.0,3.3840146898000967e-06,2024-02-17,1994-02-16T17:55:56.249323+00:00
761529915.554449,761530124.555036,761530171.555179,2.7005598894902505e-06,C,257.0,2.0426793980732327e-06,2024-02-18,1994-02-18T00:08:44.555036+00:00
761549693.6102719,761549905.6108689,761549932.610943,1.5153485719565651e-06,C,240.0,1.4427067753786105e-06,2024-02-18,1994-02-18T05:38:25.610869+00:00
761567693.6611639,761567932.661829,761567932.661829,1.3851910125595168e-06,C,240.0,1.3228124089437188e-06,2024-02-18,1994-02-18T10:38:52.661829+00:00
761600823.753987,761600956.754359,761601064.75466,2.735208454396343e-06,C,242.0,2.0007914827147033e-06,2024-02-19,1994-02-18T19:49:16.754359+00:00
761607412.772447,761607618.773024,761607736.773353,6.8304634623927996e-06,C,325.0,1.8754514030661085e-06,2024-02-19,1994-02-18T21:40:18.773024+00:00
761618706.804098,761618823.804428,761618972.804847,6.064576155040413e-06,C,267.0,1.919849182741018e-06,2024-02-19,1994-02-19T00:47:03.804428+00:00
761657693.9141489,761657911.91476,761657932.91481,3.9120282053772826e-06,C,240.0,3.814894625975285e-06,2024-02-19,1994-02-19T11:38:31.914760+00:00
761716349.078568,761716598.0792739,761716670.079479,2.9247207748994697e-06,C,322.0,1.7093148017011117e-06,2024-02-20,1994-02-20T03:56:38.079274+00:00
761720579.090557,761720842.091308,761720851.091327,2.4440842025796883e-06,C,273.0,1.7676136394584319e-06,2024-02-20,1994-02-20T05:07:22.091308+00:00
761748513.169318,761748824.1701809,761748825.170187,2.883866500269505e-06,C,313.0,1.95974553207634e-06,2024-02-21,1994-02-20T12:53:44.170181+00:00
761752900.1815959,761753357.182866,761753357.182866,3.248498842367553e-06,C,458.0,1.8343430383538362e-06,2024-02-21,1994-02-20T14:09:17.182866+00:00
761795224.300135,761795511.3009449,761795530.301001,2.197676394644077e-06,C,307.0,1.4291840670921374e-06,2024-02-21,1994-02-21T01:51:51.300945+00:00
761801694.31836,761801931.319021,761801933.319027,1.1254813898631255e-06,C,240.0,1.0039505013992311e-06,2024-02-21,1994-02-21T03:38:51.319021+00:00
761802431.320437,761802985.322003,761802995.322027,3.6925980566593353e-06,C,565.0,1.756308734002232e-06,2024-02-21,1994-02-21T03:56:25.322003+00:00
761811573.346359,761811825.3470609,761811825.3470609,3.3018557132891146e-06,C,253.0,2.425371121717035e-06,2024-02-21,1994-02-21T06:23:45.347061+00:00
761826435.3882949,761826689.389012,761826692.389028,3.7859003896301147e-06,C,258.0,2.73702039521595e-06,2024-02-21,1994-02-21T10:31:29.389012+00:00
761828308.3935499,761828837.395025,761829151.3959099,0.00018904729222413152,X,844.0,3.954457952204393e-06,2024-02-21,1994-02-21T11:07:17.395025+00:00
761832179.404392,761832503.405303,761832503.405303,1.4214454495231621e-05,M,325.0,9.370040061185136e-06,2024-02-22,1994-02-21T12:08:23.405303+00:00
761854991.468248,761855585.4699149,761855913.470833,0.00016986297850962728,X,923.0,2.2709634777129395e-06,2024-02-22,1994-02-21T18:33:05.469915+00:00
761887975.5607129,761888124.561142,761888217.561404,3.468258682914893e-06,C,243.0,2.544803464843426e-06,2024-02-22,1994-02-22T03:35:24.561142+00:00
761891066.569449,761891378.570331,761891622.571031,9.545157809043303e-06,C,557.0,2.416688857920235e-06,2024-02-22,1994-02-22T04:29:38.570331+00:00
761896293.584266,761896641.5852519,761896687.585385,4.5841566134186e-06,C,395.0,2.390028157606139e-06,2024-02-22,1994-02-22T05:57:21.585252+00:00
761905981.6116849,761906780.6139389,761906819.614046,4.8611727834213525e-05,M,839.0,3.039029024876072e-06,2024-02-22,1994-02-22T08:46:20.613939+00:00
761912377.629681,761913277.6322039,761913596.633107,0.0006517238798551261,X,1220.0,4.749895197164733e-06,2024-02-22,1994-02-22T10:34:37.632204+00:00
761966327.7807449,761966824.7821339,761966825.7821369,1.0013299288402777e-05,M,499.0,3.923198164557107e-06,2024-02-23,1994-02-23T01:27:04.782134+00:00
761975073.8053399,761975450.806404,761975450.806404,1.4203232240106445e-05,M,378.0,7.389156962744892e-06,2024-02-23,1994-02-23T03:50:50.806404+00:00
761981511.8235589,761981827.8244519,761981827.8244519,6.898055744386511e-06,C,317.0,3.822248800133821e-06,2024-02-23,1994-02-23T05:37:07.824452+00:00
761981949.824799,761982357.825962,761982357.825962,2.5848672521533445e-05,M,409.0,1.0849724276340567e-05,2024-02-23,1994-02-23T05:45:57.825962+00:00
761992355.854239,761992701.85521,761992701.85521,5.437137133412762e-06,C,347.0,3.538751116138883e-06,2024-02-23,1994-02-23T08:38:21.855210+00:00
762028073.954297,762028477.9554169,762028970.956802,4.536137203103863e-05,M,898.0,3.953367922804318e-06,2024-02-24,1994-02-23T18:34:37.955417+00:00
762034127.971238,762034253.971594,762034397.9719969,4.582983820000663e-06,C,271.0,2.0980724002583884e-06,2024-02-24,1994-02-23T20:10:53.971594+00:00
762037761.9814019,762038048.982211,762038088.982322,5.389483249018667e-06,C,328.0,2.4666030640219105e-06,2024-02-24,1994-02-23T21:14:08.982211+00:00
762043370.997101,762044062.999041,762044062.999041,2.1556335923378356e-05,M,693.0,3.851870587823214e-06,2024-02-24,1994-02-23T22:54:22.999041+00:00
762047802.009493,762047962.009941,762048126.010405,1.0095067409565672e-05,M,325.0,6.631348242081003e-06,2024-02-24,1994-02-23T23:59:22.009941+00:00
762057733.037364,762057909.037851,762057985.0380629,3.975834260927513e-06,C,253.0,2.850438932000543e-06,2024-02-24,1994-02-24T02:45:09.037851+00:00
762066976.0634539,762067284.0643339,762067284.0643339,5.503312422661111e-06,C,309.0,3.8532143662450835e-06,2024-02-24,1994-02-24T05:21:24.064334+00:00
762077954.094505,762078219.095254,762078223.095271,4.158074261795264e-06,C,270.0,2.9304292183951475e-06,2024-02-24,1994-02-24T08:23:39.095254+00:00
762130733.242294,762130854.242633,762130982.242983,3.185663217664114e-06,C,250.0,2.4718247004784644e-06,2024-02-25,1994-02-24T23:00:54.242633+00:00
762152057.302199,762153259.305601,762153259.305601,1.765497654560022e-05,M,1203.0,2.597380898805568e-06,2024-02-25,1994-02-25T05:14:19.305601+00:00
762244335.561255,762244510.561751,762244634.5620979,2.1631772142427508e-06,C,300.0,1.5535443935732474e-06,2024-02-26,1994-02-26T06:35:10.561751+00:00
762283293.670484,762283646.671469,762283704.671638,1.0285433518220088e-06,C,412.0,1.0336474787209227e-07,2024-02-27,1994-02-26T17:27:26.671469+00:00
762351943.863119,762352334.864208,762352336.8642119,2.1991638732288266e-06,C,394.0,1.2165096450189594e-06,2024-02-28,1994-02-27T12:32:14.864208+00:00
762366952.905051,762367154.9056189,762367314.9060769,1.8872118516810588e-06,C,363.0,1.2968614555575186e-06,2024-02-28,1994-02-27T16:39:14.905619+00:00
762382787.949235,762383275.950591,762383275.950591,5.193903234612662e-06,C,489.0,2.123627837136155e-06,2024-02-28,1994-02-27T21:07:55.950591+00:00
762456498.15595,762456804.156812,762456902.1570749,2.435332362438203e-06,C,405.0,1.0174561282383365e-07,2024-02-29,1994-02-28T17:33:24.156812+00:00
762543048.398376,762543448.399491,762543451.399496,1.6442248806924908e-06,C,404.0,1.1136675226453008e-07,2024-03-01,1994-03-01T17:37:28.399491+00:00
762575696.489499,762575934.490168,762575935.49016,1.5818736756045837e-06,C,240.0,1.5040583321024315e-06,2024-03-01,1994-03-02T02:38:54.490168+00:00
762593696.540257,762593866.540725,762593935.5409219,2.2656288365396904e-06,C,240.0,2.0013101220683893e-06,2024-03-01,1994-03-02T07:37:46.540725+00:00
762629555.6406089,762629788.6412519,762629871.641485,2.7157448130310513e-06,C,317.0,1.0478836998117913e-07,2024-03-02,1994-03-02T17:36:28.641252+00:00
762655830.713827,762656218.7149119,762656251.715003,6.516119810839882e-06,C,422.0,1.6959812683126074e-06,2024-03-02,1994-03-03T00:56:58.714912+00:00
762716056.882723,762716376.883619,762716390.8836559,1.692812020337442e-06,C,335.0,1.0135148187373488e-07,2024-03-03,1994-03-03T17:39:36.883619+00:00
762780697.063751,762780929.064397,762780963.06449,1.9426170183578506e-06,C,267.0,1.0654164270818e-06,2024-03-03,1994-03-04T11:35:29.064397+00:00
762812825.153315,762813039.1539049,762813104.1540849,1.555505605210783e-06,C,280.0,1.080880224435532e-06,2024-03-04,1994-03-04T20:30:39.153905+00:00
762909519.4237089,762909864.424672,762909865.424683,2.665654164957232e-06,C,347.0,1.2263431017345283e-06,2024-03-05,1994-03-05T23:24:24.424672+00:00
762920439.454245,762920551.4545549,762920680.4549129,2.0914092146995245e-06,C,242.0,8.797667874205217e-07,2024-03-05,1994-03-06T02:22:31.454555+00:00
762954539.550081,762954705.55054,762954820.550859,1.5536012369921082e-06,C,282.0,1.235920194631035e-06,2024-03-05,1994-03-06T11:51:45.550540+00:00
762998502.672578,762998691.673106,762998802.6734129,1.451310367883707e-06,C,301.0,1.0332762485631974e-06,2024-03-06,1994-03-07T00:04:51.673106+00:00
763064175.8565099,763064283.8567979,763064533.8574929,8.566580618207809e-06,C,359.0,9.160069112112978e-07,2024-03-07,1994-03-07T18:18:03.856798+00:00
763077027.89221,763077149.8925439,763077378.893183,2.1064158772787778e-06,C,352.0,8.824789006212086e-07,2024-03-07,1994-03-07T21:52:29.892544+00:00
763078915.8974739,763079302.898541,763079465.8989999,4.142273610341363e-06,C,551.0,1.2288280686334474e-06,2024-03-07,1994-03-07T22:28:22.898541+00:00
763084913.9141879,763085223.9150549,763085524.915897,6.46133639747859e-06,C,612.0,1.2455673186195781e-06,2024-03-07,1994-03-08T00:07:03.915055+00:00
763102174.962575,763102281.9628769,763102435.9633169,2.3964930733200163e-06,C,262.0,1.0389331919213873e-06,2024-03-07,1994-03-08T04:51:21.962877+00:00
763121367.016549,763121662.017373,763121676.0174149,1.9046493662244757e-06,C,310.0,7.830728350199934e-07,2024-03-07,1994-03-08T10:14:22.017373+00:00
763126320.030394,763126502.030898,763126622.0312309,4.746665581478737e-06,C,303.0,2.9421130420814734e-06,2024-03-07,1994-03-08T11:35:02.030898+00:00
763195229.222845,763195357.223215,763195492.223591,1.0343152325731353e-06,C,264.0,7.532736958637543e-07,2024-03-08,1994-03-09T06:42:37.223215+00:00
763204916.250077,763205197.250868,763205399.251426,1.3468153156281915e-05,M,484.0,7.457389301634976e-07,2024-03-08,1994-03-09T09:26:37.250868+00:00
763218759.288746,763219181.289933,763219616.291145,6.395071068254765e-06,C,858.0,7.768693421894568e-07,2024-03-09,1994-03-09T13:19:41.289933+00:00
763220301.293052,763220437.2934309,763220555.293762,2.027048822128563e-06,C,255.0,1.767888420545205e-06,2024-03-09,1994-03-09T13:40:37.293431+00:00
763341203.6305009,763341459.6312159,763341592.631585,1.7327785144516383e-06,C,390.0,1.1938554962398484e-06,2024-03-10,1994-03-10T23:17:39.631216+00:00
763344482.63965,763344828.6406139,763345109.6413989,7.504146924475208e-05,M,628.0,1.0539713457546895e-06,2024-03-10,1994-03-11T00:13:48.640614+00:00
763356558.673435,763357090.674924,763357097.674955,6.996345291554462e-06,C,540.0,8.295928637380712e-07,2024-03-10,1994-03-11T03:38:10.674924+00:00
763418610.846841,763419035.848025,763419477.849252,5.97109237787663e-06,C,868.0,7.417502274620347e-07,2024-03-11,1994-03-11T20:50:35.848025+00:00
763429643.877571,763430159.8790109,763430167.87903,1.6592688325545168e-06,C,525.0,7.968639010869083e-07,2024-03-11,1994-03-11T23:55:59.879011+00:00
763482892.026686,763483196.0275359,763483198.02754,1.0450805802975083e-06,C,307.0,6.753032266715309e-07,2024-03-12,1994-03-12T14:39:56.027536+00:00
763487306.038998,763487581.0397669,763487616.0398669,1.6508668068127008e-06,C,311.0,1.0604804856484407e-06,2024-03-12,1994-03-12T15:53:01.039767+00:00
763488232.041583,763488519.042398,763488570.04253,2.6688965135690523e-06,C,339.0,1.6765911823313218e-06,2024-03-12,1994-03-12T16:08:39.042398+00:00
763508507.0978999,763508894.098969,763508903.098992,2.5731176265253453e-06,C,397.0,1.2540259604065795e-06,2024-03-12,1994-03-12T21:48:14.098969+00:00
763510286.1028429,763510690.103967,763510776.104206,3.4918250548798824e-06,C,491.0,1.511573941570532e-06,2024-03-12,1994-03-12T22:18:10.103967+00:00
763514474.114504,763514853.115565,763514853.115565,2.638330443005543e-06,C,380.0,1.2536800113593927e-06,2024-03-12,1994-03-12T23:27:33.115565+00:00
763514925.115768,763515172.116457,763515174.116463,3.861583536490798e-06,C,250.0,2.9135846943972865e-06,2024-03-12,1994-03-12T23:32:52.116457+00:00
763537259.178324,763537619.1793339,763537625.1793469,2.133517682523234e-06,C,367.0,1.2891206324638915e-06,2024-03-12,1994-03-13T05:46:59.179334+00:00
763644604.4782369,763645384.4804109,763645387.480428,5.583573965850519e-06,C,784.0,1.746726525198028e-06,2024-03-13,1994-03-14T11:43:04.480411+00:00
763654253.505136,763654514.5058639,763654851.5068109,3.7880306535953423e-06,C,599.0,1.3705656556339818e-06,2024-03-14,1994-03-14T14:15:14.505864+00:00
763660855.523539,763661042.5240619,763661127.5243059,1.849648811003135e-06,C,273.0,1.2322375368967187e-06,2024-03-14,1994-03-14T16:04:02.524062+00:00
763667907.543172,763668272.544181,763668572.545012,1.0172981092182454e-05,M,666.0,1.1060978977184277e-06,2024-03-14,1994-03-14T18:04:32.544181+00:00
763710855.662964,763711136.663762,763711191.663918,3.1142526495386846e-06,C,337.0,1.3965294556328445e-06,2024-03-14,1994-03-15T05:58:56.663762+00:00
763721641.6932659,763721828.693795,763721899.6939889,1.9265885384811554e-06,C,259.0,1.4545514659403125e-06,2024-03-14,1994-03-15T08:57:08.693795+00:00
763745699.760415,763745925.761035,763745938.7610769,4.49672779723187e-06,C,240.0,4.258132776158163e-06,2024-03-15,1994-03-15T15:38:45.761035+00:00
763753372.7817819,763753621.7824639,763753639.7825149,4.750111656903755e-06,C,268.0,1.0129657113111534e-07,2024-03-15,1994-03-15T17:47:01.782464+00:00
763839900.023314,763840072.0237869,763840259.024303,1.1976366067756317e-06,C,360.0,3.4995181863450853e-07,2024-03-16,1994-03-16T17:47:52.023787+00:00
763878333.1303769,763878920.132023,763879374.1333009,3.543265484040603e-05,M,1042.0,1.746690145409957e-06,2024-03-16,1994-03-17T04:35:20.132023+00:00
763888251.158261,763888588.159212,763888655.1593909,8.284889190690592e-06,C,405.0,3.5986138300359016e-06,2024-03-16,1994-03-17T07:16:28.159212+00:00
763896855.182379,763897552.184328,763897553.1843259,9.939226401911583e-06,C,699.0,2.060741962850443e-06,2024-03-16,1994-03-17T09:45:52.184328+00:00
763919761.2462779,763919970.246859,763920081.2471609,6.7650689743459225e-06,C,321.0,3.1571755698678317e-06,2024-03-17,1994-03-17T15:59:30.246859+00:00
763926194.264179,763926455.264907,763926558.265198,3.995533006673213e-06,C,365.0,1.0147816453809355e-07,2024-03-17,1994-03-17T17:47:35.264907+00:00
763944062.3137519,763944190.3141099,763944321.314474,4.445553713594563e-06,C,260.0,2.5835879569058307e-06,2024-03-17,1994-03-17T22:43:10.314110+00:00
763949384.328579,763949580.3291329,763949825.3298119,5.679669357050443e-06,C,442.0,2.669150717338198e-06,2024-03-17,1994-03-18T00:13:00.329133+00:00
763961566.3626319,763962206.364429,763962360.3648679,4.999687007511966e-06,C,795.0,1.7468598798586754e-06,2024-03-17,1994-03-18T03:43:26.364429+00:00
763981360.418217,763981792.419421,763981792.419421,4.874717433267506e-06,C,433.0,2.848272060873569e-06,2024-03-17,1994-03-18T09:09:52.419421+00:00
764004307.482226,764004738.483434,764004779.4835429,2.8030441171722487e-05,M,473.0,1.8741970961855259e-06,2024-03-18,1994-03-18T15:32:18.483434+00:00
764006978.4896799,764007277.490502,764007393.4908359,1.0940840184048284e-05,M,416.0,3.7572297060251003e-06,2024-03-18,1994-03-18T16:14:37.490502+00:00
764012577.505257,764012760.505778,764012951.5062959,3.203991809641593e-06,C,375.0,1.259679578424766e-07,2024-03-18,1994-03-18T17:46:00.505778+00:00
764033700.5638889,764033799.5641589,764033940.564552,2.497001560186618e-06,C,241.0,1.7335653410555096e-06,2024-03-18,1994-03-18T23:36:39.564159+00:00
764060872.639979,764061545.641868,764062018.643204,6.849424971733242e-05,M,1147.0,4.314456418796908e-06,2024-03-18,1994-03-19T07:19:05.641868+00:00
764082876.7014639,764082994.701785,764083125.702151,3.8113482787593966e-06,C,250.0,2.786201775961672e-06,2024-03-19,1994-03-19T13:16:34.701785+00:00
764087238.713615,764087378.714003,764087751.7150329,1.5471712686121464e-05,M,514.0,2.9012940103712026e-06,2024-03-19,1994-03-19T14:29:38.714003+00:00
764091822.72639,764092021.726938,764092180.727381,5.545123713091016e-06,C,359.0,2.99388989333238e-06,2024-03-19,1994-03-19T15:47:01.726938+00:00
764098974.746297,764099172.746841,764099336.747301,1.7787521073842072e-06,C,363.0,1.0091098090470041e-07,2024-03-19,1994-03-19T17:46:12.746841+00:00
764120077.804845,764120335.80557,764120339.805581,3.6514636576612247e-06,C,263.0,2.642379968165187e-06,2024-03-19,1994-03-19T23:38:55.805570+00:00
764124487.8171339,764124830.818093,764124854.818162,5.991470970911905e-06,C,368.0,3.4459364997019293e-06,2024-03-19,1994-03-20T00:53:50.818093+00:00
764150066.888837,764150324.889563,764150574.890263,5.9190774663875345e-06,C,509.0,2.1530481717491057e-06,2024-03-19,1994-03-20T07:58:44.889563+00:00
764155751.9047409,764155850.9050219,764156002.905443,6.128902441560058e-06,C,252.0,3.710145165314316e-06,2024-03-19,1994-03-20T09:30:50.905022+00:00
764162649.924001,764162826.9244959,764163021.9250319,2.2427044314099476e-05,M,373.0,2.839541593857575e-06,2024-03-19,1994-03-20T11:27:06.924496+00:00
764173354.953825,764173545.954358,764173644.9546319,4.087875822733622e-06,C,291.0,2.406786506981007e-06,2024-03-20,1994-03-20T14:25:45.954358+00:00
764185361.987263,764185698.988205,764185715.988241,1.3793387552141212e-06,C,355.0,1.0286996143804572e-07,2024-03-20,1994-03-20T17:48:18.988205+00:00
764191604.004525,764192191.006334,764192607.0072939,7.503377855755389e-05,M,1003.0027689933777,3.0321753001771867e-06,2024-03-20,1994-03-20T19:36:31.006334+00:00
764200251.0285139,764200390.028911,764200518.029256,6.454376944020623e-06,C,268.0,2.332167014174047e-06,2024-03-20,1994-03-20T21:53:10.028911+00:00
764213347.064999,764213500.065431,764213599.0657079,3.2907935292314505e-06,C,253.0,2.13252042158274e-06,2024-03-20,1994-03-21T01:31:40.065431+00:00
764218113.078311,764218400.079111,764218400.079111,3.38443715008907e-06,C,288.0,2.296282445968245e-06,2024-03-20,1994-03-21T02:53:20.079111+00:00
764247148.159667,764247351.1602299,764247496.1606339,2.106875035678968e-05,M,349.0,2.6543236799625447e-06,2024-03-20,1994-03-21T10:55:51.160230+00:00
764271754.228222,764271932.2287099,764272084.229134,2.0625495835702168e-06,C,331.0,1.0932368610383492e-07,2024-03-21,1994-03-21T17:45:32.228710+00:00
764292448.2856209,764292737.286425,764292936.2869749,8.810971849015914e-06,C,489.0,2.061683744614129e-06,2024-03-21,1994-03-21T23:32:17.286425+00:00
764358127.4691069,764358449.470009,764358457.470021,3.264086899434915e-06,C,331.0,1.0545335271672229e-07,2024-03-22,1994-03-22T17:47:29.470009+00:00
764375701.517846,764375929.518464,764375940.518487,2.6724717372417217e-06,C,240.0,2.5817964797170134e-06,2024-03-22,1994-03-22T22:38:49.518464+00:00
764385822.546027,764386050.546664,764386094.546786,6.062781721993815e-06,C,273.0,4.034340690850513e-06,2024-03-22,1994-03-23T01:27:30.546664+00:00
764387346.550287,764387587.550951,764387587.550951,7.491732958442299e-06,C,242.0,5.737277660955442e-06,2024-03-22,1994-03-23T01:53:07.550951+00:00
764401261.58927,764401463.589842,764401500.589944,3.558918933777022e-06,C,240.0,3.3634273677307647e-06,2024-03-22,1994-03-23T05:44:23.589842+00:00
764411058.616756,764411522.618055,764411559.618169,4.321012966101989e-05,M,502.0,7.5732978075393476e-06,2024-03-22,1994-03-23T08:32:02.618055+00:00
764427934.663837,764428776.666184,764428776.666184,6.207349360920489e-05,M,843.0,7.451575129380217e-06,2024-03-23,1994-03-23T13:19:36.666184+00:00
764444502.7099899,764444614.710303,764444803.710819,8.033249287109356e-06,C,302.0,1.086516405734983e-07,2024-03-23,1994-03-23T17:43:34.710303+00:00
764449377.7234689,764449751.724517,764449754.72452,2.4919874704210088e-05,M,378.0,7.801372703397647e-06,2024-03-23,1994-03-23T19:09:11.724517+00:00
764469694.7799339,764470015.7808249,764470162.781235,1.3720277820539195e-05,M,469.0,5.15682313562138e-06,2024-03-23,1994-03-24T00:46:55.780825+00:00
764472859.788773,764473031.7892519,764473303.789999,1.992496254388243e-05,M,445.0,8.673276170156896e-06,2024-03-23,1994-03-24T01:37:11.789252+00:00
764473835.7914879,764473957.791826,764474130.792306,5.271381451166235e-05,M,296.0,1.105730734707322e-05,2024-03-23,1994-03-24T01:52:37.791826+00:00
764478244.803815,764478786.805336,764478790.805347,3.828493208857253e-05,M,547.0,1.2671844160649925e-05,2024-03-23,1994-03-24T03:13:06.805336+00:00
764483160.817595,764483556.818704,764483559.818717,1.8015121895587072e-05,M,400.0,9.01283146959031e-06,2024-03-23,1994-03-24T04:32:36.818704+00:00
